"","age_category","author","availability","core","id","in_degree","is_cited","is_citing","lb","out_degree","place","publ_country","publ_language","title","type_category","year","topicality_final","topicality","bridging_final","community_max"
"SBL0709490","3.0","Trincanato, Egle Renata","10","True","14835","12","True","False","False","0","Boulogne","FR","fre","Venise au fil du temps : atlas historique d'urbanisme et d'architecture","3.0","1971.0","0.28787878787878796","0.8333333333333334","-0.9267676767676769","0"
"SBL0711865","3.0","Stromer, Wolfgang : von","18","True","14575","13","True","False","False","0","Venezia","IT","ita","Bernardus Teotonicus e i rapporti commerciali tra la Germania meridionale e Venezia prima della istituzione del Fondaco dei Tedeschi","3.0","1978.0","0.2586872586872587","0.972972972972973","-1.221042471042471","2"
"SBL0712864","2.0","raccolti dal prof. R. Fulin","17","True","13840","21","True","False","False","0","Venezia","IT","ita","Documenti per servire alla storia della tipografia veneziana","1.0","1882.0","0.243302752293578","0.963302752293578","-0.808440366972477","0"
"SBL0738944","2.0","","53","True","20985","10","True","False","False","0","Venezia","IT","ita","Antichi scrittori d'idraulica veneta","1.0","","0.3375","0.9375","-0.375","0"
"SBL0745559","2.0","Schaube, Adolf","1","True","673","14","True","False","False","0","München","DD","ger","Handelsgeschichte der Romanischen Völker des Mittelmeergebiets bis zum Ende der Kreuzzüge","3.0","1906.0","0.4","1.0","-1.14","2"
"SBLE005612","1.0","Trevisan, Bernardo","1","True","15975","15","True","False","False","0","Venezia","IT","ita","Della laguna di Venezia","1.0","1718.0","0.07352941176470584","0.8235294117647058","-0.4117647058823529","0"
"SBLE006501","2.0","Zendrini, Bernardino","18","True","16179","35","True","False","False","0","Padova","IT","ita","Memorie storiche dello Stato antico e moderno delle lagune di Venezia e di que' fiumi che restarono divertiti per la conservazione delle medesime di Bernardino Zendrini ... Tomo 1. [-2.","3.0","1811.0","0.15869565217391302","0.75","-0.040827612509534705","0"
"SBLE007826","1.0","Boschini, Marco","26","True","29828","33","True","False","False","0","In Venezia","IT","ita","Le minere della pittura. Compendiosa informazione di Marco Boschini non solo delle pitture publiche di Venezia: ma dell'isole ancora circonuicine ","1.0","1664.0","0.12838824020016681","0.9977064220183486","-0.880056296914095","0"
"SBLE008079","1.0","Corner, Flaminio","13","True","29014","64","True","False","False","0","In Padova","IT","ita","Notizie storiche delle chiese e monasteri di Venezia, e di Torcello tratte dalle chiese veneziane, e torcellane illustrate da Flaminio Corner senator veneziano","3.0","1758.0","0.5241806430159819","0.966041108132261","-0.8312083047571543","0"
"SBLE010866","1.0","Bernard : de Montfaucon","36","True","19677","10","True","False","False","0","Parisiis","FR","lat","Diarium italicum. Sive Monumentorum veterum, bibliothecarum musæorum, &c. Notitiæ singulares in itinerario Italico collectæ. Additis schematibus ac figuris. A r.p. d. Bernardo de Montfaucon, monacho Benedectino, Congregationis sancti Mauri","1.0","1702.0","0.25","1.0","-1.1125","0"
"SBLE015644","1.0","Sansovino, Francesco","21","True","12538","53","True","False","False","0","In Venetia","IT","ita","Venetia città nobilissima et singolare; descritta già in 14. libri da m. Francesco Sansouino: et hora con molta diligenza corretta, emendata, e più d'vn terzo di cose nuoue ampliata dal M.R.D. Giouanni Stringa, ... Con sette tauole copiosissime, & priuilegio","1.0","1604.0","0.45044183229642676","0.9717832957110609","-0.9311890932114738","0"
"SBLE018193","2.0","Lanzi, Luigi","1","True","22586","11","True","False","False","0","Bassano","IT","ita","Storia pittorica della Italia : dal risorgimento delle belle arti fin presso al fine del 18. secolo","3.0","1809.0","0.375","1.0","-1.34375","0"
"SIP0296084","2.0","Heyd, Wilhelm : von","1","True","2201","22","True","False","False","0","Leipzig","DE","fre","Histoire du commerce du levant au Moyen age","3.0","1923.0","0.048857368006304136","0.8148148148148148","-0.5874704491725768","2"
"TES0034887","2.0","Heyd, Wilhelm : von","11","True","18952","10","True","False","False","0","Leipzig","DE","fre","Histoire du commerce du levant au moyen-age","3.0","","0.0625","1.0","-0.5758928571428572","2"
"TO00001065","3.0","Cessi, Roberto","3","True","7281","12","True","False","False","0","Venezia","IT","ita","Venezia nel Duecento : tra Oriente e Occidente","3.0","1985.0","0.045454545454545414","1.0","-1.0681818181818181","2"
"TO00032351","3.0","Antonio Carile, Giuseppe Cuscito ... <et al.","1","True","26003","11","True","False","False","0","Venezia","IT","ita","Le origini della Chiesa di Venezia","3.0","1987.0","0.06349206349206349","0.7777777777777778","-0.3386243386243386","2"
"TO00040403","3.0","Preto, Paolo","87","True","24484","24","True","False","False","0","Vicenza","IT","ita","Peste e società a Venezia nel 1576","3.0","1978.0","0.3053306342780028","0.8974358974358975","-0.5705128205128205","1"
"TO00051946","3.0","Pezzolo, Luciano","8","True","36298","14","True","False","False","0","Venezia","IT","ita","L'oro dello Stato : societa, finanza e fisco nella Repubblica veneta del secondo '500","3.0","1990.0","0.6100746268656716","0.9850746268656716","-1.0708955223880596","1"
"TO00066105","3.0","Queller, Donald E","13","True","16769","22","True","False","True","0","Urbana","US","eng","The Venetian patriciate : reality versus myth","3.0","1986.0","0.32287954383464","0.9130434782608695","-0.8246614397719172","1"
"TO00097940","3.0","Cessi, Roberto","55","True","36117","24","True","False","False","0","Napoli","IT","ita","Le origini del ducato veneziano","3.0","1951.0","0.3380406001765226","0.883495145631068","-0.6286407766990292","2"
"TO00106920","3.0","a cura di Gabriele Mazzucco","30","True","22879","16","True","True","True","126","Venezia","IT","ita","Monasteri benedettini nella laguna veneziana : catalogo di mostra","3.0","1983.0","-0.1853281853281854","0.5714285714285714","-0.4511858797573083","0"
"TO00107911","2.0","a cura di Giovanni Monticolo","76","True","19425","54","True","False","False","0","Roma","IT","lat","I capitolari delle Arti veneziane sottoposte alla Giustizia e poi alla Giustizia vecchia dalle origini al 1330","1.0","1896.0","-0.2506925712619377","0.49137931034482757","0.4745996452091079","2"
"TO00126457","3.0","Berengo, Marino","7","True","30943","11","True","False","False","0","Milano","IT","ita","L'agricoltura veneta dalla caduta della Repubblica all'Unita","3.0","1963.0","0.11904761904761907","0.8333333333333334","-0.04365079365079372","3"
"TO00300930","3.0","Ruggiero, Guido","10","True","8936","11","True","False","True","0","New York","GB","eng","Binding passions : tales of magic, marriage and power at the end of the Renaissance","3.0","1993.0","0.0","1.0","-0.4861111111111111","1"
"TO00307000","3.0","Lane, Frederic Chapin","27","True","36723","66","True","False","True","0","Baltimore","US","eng","Venice : a maritime republic","3.0","1973.0","0.3042583456917164","0.7510668563300142","-0.471960594413002","1"
"TO00308143","3.0","Goldthwaite, Richard A","9","True","28567","13","True","False","False","0","Baltimore","US","eng","Wealth and the demand for art in Italy : 1300-1600","3.0","1993.0","0.2456575682382135","0.9230769230769231","-0.4193548387096774","1"
"TO00308838","3.0","edited by J. R. Hale","7","True","35452","13","True","False","False","0","London","GB","eng","Renaissance Venice","3.0","1974.0","0.0","0.6","-1.23","1"
"TO00311142","3.0","Finlay, Robert","3","True","33752","28","True","True","True","65","New Brunswick, New Jersey","US","eng","Politics in renaissance Venice","3.0","1980.0","0.11118930330752996","0.6724137931034483","-0.30832160450387047","1"
"TO00311413","3.0","Trexler, Richard C","23","True","23799","11","True","False","False","0","New York","US","eng","Public life in Renaissance Florence","3.0","1980.0","0.0","0.8333333333333334","-0.5416666666666667","1"
"TO00315809","3.0","Weissman, Ronald F. E","16","True","22285","12","True","False","False","0","New York","US","eng","Ritual brotherhood in renaissance Florence","3.0","1982.0","0.07518796992481203","0.7894736842105263","0.0664160401002506","1"
"TO00320793","3.0","Herlihy, David","37","True","32092","15","True","False","False","0","Paris","FR","fre","Les Toscans et leurs familles : une étude du catasto florentin de 1427","3.0","1978.0","0.026162790697674465","0.6511627906976745","-0.7960271317829458","1"
"TO00323589","3.0","Wootton, David","16","True","15298","10","True","False","False","0","Cambridge \etc","GB","eng","Paolo Sarpi between Renaissance and Enlightenment","3.0","1983.0","0.625","1.0","-2.0","1"
"TO00324714","3.0","Berengo, Marino","106","True","9310","61","True","True","True","80","Firenze","IT","ita","La società veneta alla fine del Settecento : ricerche storiche","3.0","1956.0","0.08347618961690462","0.8583106267029973","-0.23600910671214004","1"
"TO00343082","2.0","Edler de Roover, Florence","8","True","32282","12","True","False","False","0","Cambridge, Mass","US","eng","Glossary of mediaeval terms of business: Italian series 1200-1600","2.0","1934.0","0.1777777777777778","0.7777777777777778","-1.2814814814814817","2"
"TO00348156","3.0","Hunecke, Volker","15","True","33091","10","True","True","True","151","Tübingen","DE","ger","Der venezianische Adel am Ende der Republik 1646-1797 : Demographie, Familie, Haushalt","3.0","1995.0","0.11904761904761907","0.8333333333333334","0.08333333333333337","1"
"TO00562026","2.0","Lane, Frederic Chapin","10","True","19234","19","True","False","False","0","Baltimore","GB","eng","Andrea Barbarigo : merchant of Venice","3.0","1944.0","0.14333333333333337","0.56","-1.1191666666666666","2"
"TO00572706","2.0","Maranini, Giuseppe","48","True","26787","21","True","False","False","0","Venezia","IT","ita","La costituzione di Venezia dalle origini alla serrata del maggior consiglio","3.0","1927.0","-0.09960474308300404","0.509090909090909","0.05454545454545445","2"
"TO00633542","3.0","Sansovino, Francesco","9","True","16266","90","True","False","False","0","Venezia","IT","ita","Venetia cittá nobilissima et singolare","1.0","1998.0","0.38120424613839665","0.9447047797563262","-0.7819615635055346","0"
"TO00713451","2.0","Foscarini, Marco","38","True","36033","25","True","False","False","0","Venezia","IT","ita","Della letteratura veneziana ed altri scritti intorno ad essa","3.0","1854.0","0.37997432605905007","0.8536585365853658","-0.49646983311938386","0"
"TO00723667","2.0","Cicogna, Emmanuele Antonio","43","True","3676","64","True","False","False","0","Venezia","IT","ita","Saggio di bibliografia veneziana","2.0","1847.0","0.40274194425478693","0.8355437665782494","-0.662877712186486","0"
"TO00951935","3.0","4: Storia dell'arte italiana","5","True","20471","26","True","False","False","0","Milano","IT","ita","Storia dell'arte italiana","3.0","1992.0","0.5609756097560976","1.0","-1.3424796747967478","0"
"TO00956200","2.0","Mutinelli, Fabio","13","True","8957","24","True","False","False","0","Venezia","IT","ita","Annali urbani di Venezia : dall'anno 810 al 12 maggio 1797","1.0","1841.0","-0.016879886282871404","0.6547619047619048","-0.3246268656716418","0"
"TO01154290","3.0","Goldthwaite, Richard A","3","True","22231","13","True","False","False","0","Baltimore","US","eng","The building of Renaissance Florence : an economic and social history","3.0","1980.0","-0.3560371517027864","0.5263157894736842","0.17801857585139325","1"
"TO01172057","3.0","Lane, Frederic Chapin","2","True","8379","11","True","False","False","0","Paris","FR","fre","Venise : une république maritime","3.0","1985.0","-0.3717948717948718","0.46153846153846156","-0.13461538461538458","2"
"TO01206416","3.0","Ginzburg, Carlo","1","True","36820","22","True","False","False","0","Roma","IT","ita","Voci dal dizionario biografico degli Italiani","2.0","1964.0","0.117528991971454","0.5921052631578947","-0.4124665477252454","1"
"TO01220238","2.0","Selvatico, Pietro","15","True","506","15","True","False","False","0","Venezia [ecc","IT","ita","Guida artistica e storica di Venezia e delle isole circonvicine","2.0","1852.0","0.07692307692307687","1.0","-0.782051282051282","0"
"TO01224436","3.0","Norwich, John Julius","1","True","11125","14","True","False","False","0","New York","US","eng","A history of Venice","3.0","1982.0","0.09999999999999998","0.9","-0.36250000000000004","1"
"TO01344584","2.0","Venezia","9","True","5512","18","True","False","False","0","Venezia","IT","ita","Leggi e memorie venete sulla prostituzione fino alla caduta della Repubblica","1.0","1870.0","0.26944971537001894","0.8870967741935484","-0.6484819734345351","1"
"TO01434319","2.0","Ruskin, John","1","True","30712","11","True","False","False","0","New York","US","eng","The stones of Venice. 1, The foundations","3.0","1851.0","0.4","1.0","-1.2666666666666666","0"
"TO01449798","2.0","Dandolo, Girolamo","1","True","29228","29","True","False","False","0","Venezia","IT","ita","La caduta della Repubblica di Venezia ed i suoi ultimi cinquant'anni : studii storici","3.0","1855.0","0.001766091051805363","0.5306122448979592","-0.5123626373626374","0"
"TO01553970","3.0","Vivian, Frances","1","True","2589","16","True","False","False","0","Vicenza","IT","ita","Il console Smith mercante e collezionista","3.0","1971.0","0.26315789473684215","1.0","-0.8890977443609023","0"
"TO0E004398","1.0","Botero, Giovanni","17","True","31916","12","True","False","False","0","In Venetia","IT","ita","Relatione della republica venetiana, di Giouanni Botero Benese ... Con vn discorso intorno allo stato della Chiesa","1.0","1605.0","0.18894009216589858","0.9032258064516129","-1.1129032258064515","1"
"TO0E005767","1.0","Foscarini, Marco","29","True","2562","17","True","False","False","0","In Padova","IT","ita","Della letteratura veneziana libri otto di Marco Foscarini ... Volume primo","1.0","1752.0","-0.23369565217391308","0.375","0.14565217391304341","0"
"TO0E012564","1.0","Degli Agostini, Giovanni","31","True","7900","15","True","False","False","0","In Venezia","IT","ita","Notizie istorico-critiche intorno la vita, e le opere degli scrittori viniziani. Raccolte, esaminate, e distese da f. Giovanni Degli Agostini ..","3.0","1752.0","-0.10436432637571158","0.4838709677419355","-0.15939278937381407","0"
"TO0E017353","2.0","Cicogna, Emmanuele Antonio","28","True","36050","29","True","False","False","0","Venezia","IT","ita","Delle inscrizioni veneziane raccolte ed illustrate da Emmanuele Antonio Cigogna cittadino veneto. Volume 1. [-6.","2.0","1824.0","0.44655943656609876","0.9022556390977443","-0.4652612544018273","0"
