"","age_category","author","availability","core","id","in_degree","is_cited","is_citing","lb","out_degree","place","publ_country","publ_language","title","type_category","year","topicality_final","topicality","bridging_final","community_max"
"SBL0621842","3.0","a cura di Gino Benzoni","62","True","34246","15","True","False","False","0","Milano","IT","ita","I Dogi","2.0","1982.0","-0.08045254556882464","0.7567567567567568","0.6165933375235702","history"
"SBL0627129","3.0","Symposium italo-polacco Le origini di Venezia: problemi, esperienze, proposte","15","True","23385","10","True","False","False","0","Venezia","IT","ita","Symposium italo-polacco Le origini di Venezia: problemi, esperienze, proposte : Venezia, 28-29 febbraio, 1-2 marzo 1980","3.0","1981.0","-0.20833333333333337","0.625","-0.375","history"
"SBL0636373","3.0","Berenson, Bernard","10","True","27024","13","True","False","False","0","London","GB","eng","Italian pictures of the Renaissance : a list of the principal artists and their works with an index of places","3.0","1957.0","0.10736842105263156","0.9473684210526315","-0.41368421052631577","arts"
"SBL0637246","3.0","Berengo, Andrea","36","True","131","16","True","False","False","0","Paris","FR","fre","Lettres d'un marchand venitien, Andrea Berengo : 1553-1556","1.0","1957.0","0.0","1.0","-0.22878787878787876","history"
"SBL0644581","3.0","Thiriet, Freddy","4","True","31400","16","True","False","False","0","Paris","FR","fre","Régestes des délibérations du Sénat de Venise concernant la Romanie","1.0","","0.08163265306122447","1.0","-0.6428571428571429","history"
"SBL0647611","3.0","Thiriet, Freddy","28","True","20974","39","True","False","False","0","Paris","FR","fre","La Romanie vénitienne au Moyen âge : le développement et l'exploitation du domaine colonial vénitien, (12.-15. siècles","3.0","1959.0","0.07514371749247184","0.998220640569395","-0.5428579249931563","history"
"SBL0651158","3.0","Bouwsma, William J","30","True","33011","49","True","True","True","159","Berkeley","US","eng","Venice and the defense of republican liberty : Renaissance values in the age of the Counter Reformation","3.0","1968.0","0.2624541833769354","0.9483747609942639","-0.5139675987602764","history"
"SBL0653861","3.0","Brulez, Wilfrid","12","True","31330","17","True","False","False","0","Bruxelles","BE","fre","Marchands flamands à Venise","3.0","","-0.016728002676480447","0.9016393442622951","-0.21077283372365335","history"
"SBL0654449","3.0","Grendler, Paul F","39","True","17926","11","True","False","False","0","Madison","US","eng","Critics of the Italian world, 1530-1560 : Anton Francesco Doni, Nicolo Franco and Ortensio Lando","3.0","1969.0","0.2586872586872587","0.972972972972973","-0.4948519948519949","history"
"SBL0654784","3.0","Cet ouvrage a été élaboré par l'équipe de Réalités animée par G. D'Angelis","14","True","5602","16","True","False","False","0","Paris","FR","fre","Venise au temps des galères","3.0","1968.0","0.06670727992689607","0.9850746268656716","-0.3184587267742918","history"
"SBL0655175","3.0","Goldthwaite, Richard A","26","True","7160","11","True","False","False","0","Princeton, N.J","US","eng","Private wealth in Renaissance Florence : a study of four families","3.0","1968.0","0.23076923076923073","1.0","-0.8846153846153846","history"
"SBL0669453","2.0","Coryate, Thomas","2","True","23705","23","True","False","False","0","Glasgow","GB","eng","Coryatʼs crudities : hastily gobled up in five moneths travells in France, Savoy, Italy, Rhetia ..","3.0","1905.0","0.17532467532467533","0.8571428571428571","-0.06385281385281383","history"
"SBL0670172","3.0","Burke, Peter","19","True","15452","20","True","False","True","0","London","GB","eng","Venice and Amsterdam : a study of seventeenth-century élites","3.0","1974.0","0.08892669347355397","0.9905660377358491","-0.5961954840705228","history"
"SBL0679145","3.0","Howard, Deborah","20","True","34961","10","True","False","True","0","New Haven","US","eng","Jacopo Sansovino : architecture and patronage in Renaissance Venice","3.0","1975.0","0.12121212121212122","0.9545454545454546","-0.6818181818181819","history"
"SBL0682886","3.0","Delumeau, Jean","51","True","5014","13","True","False","False","0","Paris","FR","fre","Vie économique et sociale de Rome dans la seconde moitié du 16. siècle","3.0","","0.07692307692307687","1.0","-0.5769230769230769","history"
"SBL0685548","3.0","Wolters, Wolfgang","15","True","36413","12","True","False","False","0","Berlin","DE","ger","Plastische Deckendekorationen des Cinquecento in Venedig und im Veneto","3.0","1968.0","-0.19519519519519524","0.7777777777777778","0.38338338338338335","architecture"
"SBL0685905","3.0","Demus, Otto","23","True","3541","34","True","False","False","0","Washington","US","eng","The church of San Marco in Venice : history, architecture, sculpture","3.0","1960.0","-0.3433715220949264","0.5076923076923077","0.3133115111838516","architecture"
"SBL0690333","3.0","Herausg. von Ulrich Thieme und Felix Becker","3","True","5799","16","True","False","False","0","Leipzig","DD","ger","Allgemeines Lexikon der bildenden Künstler von der Antike bis zur Gegenwart","2.0","1970.0","-0.35333833458364594","0.4838709677419355","0.47261815453863476","arts"
"SBL0699847","3.0","Tiziano","29","True","23176","16","True","False","False","0","London","GB","eng","The paintings of Titian","3.0","1966.0","-0.19953416149068315","0.782608695652174","0.09666149068322982","arts"
"SBL0709490","3.0","Trincanato, Egle Renata","10","True","14835","12","True","False","False","0","Boulogne","FR","fre","Venise au fil du temps : atlas historique d'urbanisme et d'architecture","3.0","1971.0","0.0","0.5","0.22499999999999998","architecture"
"SBL0711865","3.0","Stromer, Wolfgang : von","18","True","14575","13","True","False","False","0","Venezia","IT","ita","Bernardus Teotonicus e i rapporti commerciali tra la Germania meridionale e Venezia prima della istituzione del Fondaco dei Tedeschi","3.0","1978.0","0.2586872586872587","0.972972972972973","-0.4948519948519949","history"
"SBL0712864","2.0","raccolti dal prof. R. Fulin","17","True","13840","21","True","False","False","0","Venezia","IT","ita","Documenti per servire alla storia della tipografia veneziana","1.0","1882.0","-0.48331846565566455","0.4745762711864407","0.6101694915254237","arts"
"SBL0738944","2.0","","53","True","20985","10","True","False","False","0","Venezia","IT","ita","Antichi scrittori d'idraulica veneta","1.0","","-0.10416666666666663","0.8333333333333334","-0.25","architecture"
"SBL0745559","2.0","Schaube, Adolf","1","True","673","14","True","False","False","0","München","DD","ger","Handelsgeschichte der Romanischen Völker des Mittelmeergebiets bis zum Ende der Kreuzzüge","3.0","1906.0","0.07692307692307687","1.0","-0.41025641025641024","history"
"SBLE005612","1.0","Trevisan, Bernardo","1","True","15975","15","True","False","False","0","Venezia","IT","ita","Della laguna di Venezia","1.0","1718.0","-0.07168458781362008","0.4838709677419355","-0.12485065710872156","architecture"
"SBLE006501","2.0","Zendrini, Bernardino","18","True","16179","35","True","False","False","0","Padova","IT","ita","Memorie storiche dello Stato antico e moderno delle lagune di Venezia e di que' fiumi che restarono divertiti per la conservazione delle medesime di Bernardino Zendrini ... Tomo 1. [-2.","3.0","1811.0","0.053175188695306796","0.6501901140684411","-0.057876019143824675","history"
"SBLE007826","1.0","Boschini, Marco","26","True","29828","33","True","False","False","0","In Venezia","IT","ita","Le minere della pittura. Compendiosa informazione di Marco Boschini non solo delle pitture publiche di Venezia: ma dell'isole ancora circonuicine ","1.0","1664.0","0.2267552468669788","0.7351351351351352","0.20646232825003774","arts"
"SBLE008079","1.0","Corner, Flaminio","13","True","29014","64","True","False","False","0","In Padova","IT","ita","Notizie storiche delle chiese e monasteri di Venezia, e di Torcello tratte dalle chiese veneziane, e torcellane illustrate da Flaminio Corner senator veneziano","3.0","1758.0","-0.3003033200356071","0.567043618739903","0.25698483870815814","architecture"
"SBLE010866","1.0","Bernard : de Montfaucon","36","True","19677","10","True","False","False","0","Parisiis","FR","lat","Diarium italicum. Sive Monumentorum veterum, bibliothecarum musæorum, &c. Notitiæ singulares in itinerario Italico collectæ. Additis schematibus ac figuris. A r.p. d. Bernardo de Montfaucon, monacho Benedectino, Congregationis sancti Mauri","1.0","1702.0","0.0","0.8333333333333334","-0.45833333333333337","arts"
"SBLE015644","1.0","Sansovino, Francesco","21","True","12538","53","True","False","False","0","In Venetia","IT","ita","Venetia città nobilissima et singolare; descritta già in 14. libri da m. Francesco Sansouino: et hora con molta diligenza corretta, emendata, e più d'vn terzo di cose nuoue ampliata dal M.R.D. Giouanni Stringa, ... Con sette tauole copiosissime, & priuilegio","1.0","1604.0","-0.3171348204099295","0.4148471615720524","0.19468212754238945","architecture"
"SBLE018193","2.0","Lanzi, Luigi","1","True","22586","11","True","False","False","0","Bassano","IT","ita","Storia pittorica della Italia : dal risorgimento delle belle arti fin presso al fine del 18. secolo","3.0","1809.0","0.09051724137931039","0.9655172413793104","-0.3017241379310345","arts"
"SIP0296084","2.0","Heyd, Wilhelm : von","1","True","2201","22","True","False","False","0","Leipzig","DE","fre","Histoire du commerce du levant au Moyen age","3.0","1923.0","0.3913043478260869","1.0","-0.717391304347826","history"
"TES0034887","2.0","Heyd, Wilhelm : von","11","True","18952","10","True","False","False","0","Leipzig","DE","fre","Histoire du commerce du levant au moyen-age","3.0","","0.4545454545454546","0.9545454545454546","-0.5151515151515151","history"
"TO00001065","3.0","Cessi, Roberto","3","True","7281","12","True","False","False","0","Venezia","IT","ita","Venezia nel Duecento : tra Oriente e Occidente","3.0","1985.0","0.4736842105263158","1.0","-0.5526315789473685","history"
"TO00032351","3.0","Antonio Carile, Giuseppe Cuscito ... <et al.","1","True","26003","11","True","False","False","0","Venezia","IT","ita","Le origini della Chiesa di Venezia","3.0","1987.0","0.2867647058823529","0.875","-0.11887254901960775","history"
"TO00040403","3.0","Preto, Paolo","87","True","24484","24","True","False","False","0","Vicenza","IT","ita","Peste e società a Venezia nel 1576","3.0","1978.0","0.1333405722351919","0.9386503067484663","-0.2728432596775069","history"
"TO00051946","3.0","Pezzolo, Luciano","8","True","36298","14","True","False","False","0","Venezia","IT","ita","L'oro dello Stato : societa, finanza e fisco nella Repubblica veneta del secondo '500","3.0","1990.0","0.0","1.0","-0.26515151515151514","history"
"TO00066105","3.0","Queller, Donald E","13","True","16769","22","True","False","True","0","Urbana","US","eng","The Venetian patriciate : reality versus myth","3.0","1986.0","0.1637192594639404","0.9935064935064936","-0.02030947775628625","history"
"TO00097940","3.0","Cessi, Roberto","55","True","36117","24","True","False","False","0","Napoli","IT","ita","Le origini del ducato veneziano","3.0","1951.0","0.10171961527251527","0.9315068493150684","-0.42698921597201983","history"
"TO00106920","3.0","a cura di Gabriele Mazzucco","30","True","22879","16","True","True","True","126","Venezia","IT","ita","Monasteri benedettini nella laguna veneziana : catalogo di mostra","3.0","1983.0","-0.07919547454431175","0.4883720930232558","-0.11816467630421124","architecture"
"TO00107911","2.0","a cura di Giovanni Monticolo","76","True","19425","54","True","False","False","0","Roma","IT","lat","I capitolari delle Arti veneziane sottoposte alla Giustizia e poi alla Giustizia vecchia dalle origini al 1330","1.0","1896.0","0.08442552007665916","0.8598265895953757","-0.1558504116307584","history"
"TO00126457","3.0","Berengo, Marino","7","True","30943","11","True","False","False","0","Milano","IT","ita","L'agricoltura veneta dalla caduta della Repubblica all'Unita","3.0","1963.0","0.08695652173913049","1.0","-0.5652173913043478","history"
"TO00300930","3.0","Ruggiero, Guido","10","True","8936","11","True","False","True","0","New York","GB","eng","Binding passions : tales of magic, marriage and power at the end of the Renaissance","3.0","1993.0","0.08695652173913049","1.0","-0.7608695652173914","history"
"TO00307000","3.0","Lane, Frederic Chapin","27","True","36723","66","True","False","True","0","Baltimore","US","eng","Venice : a maritime republic","3.0","1973.0","0.053377884865631775","0.9228295819935691","-0.14478898189114536","history"
"TO00308143","3.0","Goldthwaite, Richard A","9","True","28567","13","True","False","False","0","Baltimore","US","eng","Wealth and the demand for art in Italy : 1300-1600","3.0","1993.0","-0.02777777777777779","0.75","0.041005291005291045","history"
"TO00308838","3.0","edited by J. R. Hale","7","True","35452","13","True","False","False","0","London","GB","eng","Renaissance Venice","3.0","1974.0","0.33999999999999997","0.84","0.16999999999999993","history"
"TO00311142","3.0","Finlay, Robert","3","True","33752","28","True","True","True","65","New Brunswick, New Jersey","US","eng","Politics in renaissance Venice","3.0","1980.0","0.0","0.8571428571428571","0.0035714285714285587","history"
"TO00311413","3.0","Trexler, Richard C","23","True","23799","11","True","False","False","0","New York","US","eng","Public life in Renaissance Florence","3.0","1980.0","0.2512315270935961","0.9655172413793104","-0.4622331691297209","history"
"TO00315809","3.0","Weissman, Ronald F. E","16","True","22285","12","True","False","False","0","New York","US","eng","Ritual brotherhood in renaissance Florence","3.0","1982.0","0.09797297297297303","0.972972972972973","-0.3400900900900901","history"
"TO00320793","3.0","Herlihy, David","37","True","32092","15","True","False","False","0","Paris","FR","fre","Les Toscans et leurs familles : une étude du catasto florentin de 1427","3.0","1978.0","0.09999999999999998","1.0","-0.55","history"
